id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
6typicaOtSz8dtvzcIJugK,Brutal Desert,Heavy Cortex,blvJFai6UmxQZf281ua02D,['The Weekends'],['tvATDSOtmxcfEsDuwhht6G'],2,1,False,0.829,0.629,9,-9.535,1,0.2679,0.6393,0.099982,0.145,0.271,111.896,171010,4.0,2011,2011-08-13
XJHRzyK5CqBZNCUtCcI8r8,Twisted Relic,Glowing Beat,IYLJ1Ty5pUP6vM4ERF4amS,['Lunar Tides'],['kGJxqZ3ihLG0eGTbLJ3iPw'],6,1,True,0.645,0.631,4,-3.837,0,0.2919,0.1542,0.075370,0.179,0.308,149.420,286441,4.0,1983,1983-11-06
icK3tNmHJqjUKMhOnMASIu,Metallic Vibes,Digital Waves,vnh9znb8WJlqMeB6vVxcxF,['Silver Keys'],['yebjylBGd73IE06n9c6uRQ'],6,1,False,0.730,0.483,3,-11.889,1,0.3777,0.2464,0.089179,0.186,0.491,104.630,200533,4.0,2000,2000-07-15
u103c4v1SPdxrhPuj4vOId,Golden Prophet,Broken Waves,yKXpvWiqhcsfdSjWRCw47l,['Solar Flare'],['jXfTZYpsClAha5EJvttlZV'],3,1,True,0.182,0.667,2,-4.235,1,0.1020,0.4691,0.087557,0.334,0.637,125.311,196023,4.0,2001,2001-06-17
fwFbq7KPcUdb64XjcC8dWv,Cyber Wood,Broken Canyon,FNYiOuI9qy54XtBpInJuOQ,['Neon Eclipse'],['yt9Y5FBaBOvh4KZNRPJURo'],12,1,True,0.204,0.681,2,-3.292,1,0.0545,0.4200,0.029794,0.159,0.770,171.009,177183,4.0,1987,1987-09-15
Q7zrUGMu4iUiMsdvayNBQQ,Quantum Silence,Cosmic Comet,q8Z1z7AXkYchO5yiz2QTim,['Analog Dreams'],['JLftJ33kRrq0tq61LqZwXx'],12,1,False,0.328,0.605,10,-4.803,1,0.2110,0.2879,0.089076,0.262,0.843,99.213,163382,4.0,2013,2013-06-09
A0PToyPLuQnZOHdqRRbvuD,Solitary Tears,Remembered Bone,hPtCKOWCmgC9A05ZKzy5XM,['The Weekends'],['K8ClZnfTzMssWBE3N0jY9r'],14,1,True,0.677,0.714,10,-5.679,0,0.2314,0.1368,0.079535,0.379,0.669,174.999,281871,4.0,2021,2021-04-02
piXCgFin4F0R5CmzrUCgMB,Cyber Melodies,Glimmering Feather,2zlrcjV6CKnhVTuDHzSHOY,['Binary Solo'],['RBVIfhwzryycnaKJfWdSB8'],2,1,False,0.413,0.420,3,-12.966,0,0.1925,0.4690,0.095569,0.147,0.359,112.150,210088,4.0,2020,2020-06-16
lE3Qiequnk07u1tISC63z9,Bleeding Lake,Aetheric Void,IS9Xk6ifoRtrscTgUEQSLJ,['Neural Link'],['TDbtPfwMoDpwiZ0QCop6dh'],6,1,True,0.638,0.643,6,-8.978,0,0.0840,0.1581,0.010709,0.498,0.550,121.718,249643,4.0,2002,2002-09-07
x0AAmzEPfuU12nlcPrfHTb,Peasant Void,Feral Empire,VlS6qUUqEQpOYbMkzzcR0e,['Siren Call'],['CjGbavs4UMnvQdNvUcJH0p'],15,1,True,0.217,0.492,1,-14.091,0,0.0832,0.6040,0.083816,0.158,0.234,167.735,168423,4.0,1987,1987-09-20
2faUHrlFgcaFPtOe9B6AC6,Spectral Abyss,Phantom Future,j61LUFimskRSDgHyvxYVAy,['Dynamic'],['NYcWjggtnNzmgUzMEs7dII'],4,1,False,0.483,0.948,1,-5.663,0,0.3389,0.7521,0.074317,0.256,0.897,88.868,194821,4.0,1971,1971-03-25
FUbRMg4eyLCDXgyDMfIWyr,Peaceful Whisper,Toxic Piano,Qv4CgdxAsAeRby8db4wnFR,['Rockstar 99'],['TBfnqxIonikpsOSpYIzBkY'],2,1,True,0.813,0.470,2,-7.474,0,0.4944,0.5653,0.047422,0.167,0.621,148.279,165177,4.0,1991,1991-05-05
2ANZTLkBrrz1ar64zbzHli,Rising Echoes,Mortal Temple,PthJlPwTxwcIT3dBCV3BUd,['Dark Matter'],['2Yf0AeFvNcm2tWRpzMkZdD'],7,1,False,0.448,0.787,6,-9.760,1,0.0397,0.2376,0.088563,0.145,0.288,160.696,195293,4.0,1992,1992-12-18
49W1UGb7TBLqy3GvCHvwzt,Distant Stars,Faded Vibes,oK4azt6hc8r69JMiQnujeq,['Supernova'],['kslxAhr7YgPdEPUI64QvAX'],11,1,False,0.226,0.811,7,-12.405,1,0.1417,0.1706,0.013485,0.493,0.294,106.435,179494,4.0,1982,1982-09-27
qy1v3PqDw3iAfyG1sA6cs7,Astral Forest,Blind Storm,XE0Z7VydEpaFidcWoXZUhF,['Lucid Dreamers'],['SwGI6KtwQQBQxIwvu8iSOQ'],12,1,True,0.796,0.671,7,-7.094,0,0.4105,0.0412,0.055392,0.329,0.849,89.709,210125,4.0,1980,1980-03-26
X1CP9vrVJwUGozl8AUuHSx,Angry Statue,Electric Artifact,RjtXRDoWUJXhjfcaAvVeAH,['Atomic Bloom'],['etPoNH4oFVX60wKoRo7yVo'],14,1,False,0.739,0.860,4,-5.530,0,0.3960,0.7173,0.052941,0.203,0.539,94.107,234745,4.0,2002,2002-11-10
bNA2BF0f4ckROhHoqOrqqg,Angry Bridge,Elegant Harbor,EbZNax4dJdyRf9gdmiDV7b,['Space Cowboys'],['COO1kDrat5AQRiLTJe6H3l'],14,1,False,0.614,0.583,5,-10.891,1,0.2999,0.3196,0.022550,0.376,0.272,145.466,168389,4.0,2022,2022-11-08
1KgKwkbzTzhq85QoaZfS5W,Hot Relic,Organic City,5nDEN0XMBYfqqbaRZ4OGsX,['Harmonic'],['JIJtpwMuTPied3eANog2eW'],9,1,False,0.824,0.989,8,-8.910,1,0.0392,0.3022,0.082718,0.337,0.227,161.434,278746,4.0,1997,1997-06-17
pm5DYjDCDpP8yfQNmC38Id,Hidden Rain,Dancing Alley,MLYTqrFym5jsGHZTSnHrvF,['The Seers'],['UJbGUePmHj7oAwdQsPTbFh'],6,1,True,0.612,0.833,9,-9.514,0,0.2688,0.7341,0.011274,0.113,0.247,146.102,236289,4.0,1981,1981-03-20
5ZWxyxXCeO1mfdCn6pPt3G,Solitary Sea,Ethereal Song,AvUE3QNzYQW2NTzufbGeNt,['The Holograms'],['HXgNM4HPIPLldMByKhOqjk'],6,1,False,0.531,0.444,7,-5.845,1,0.1680,0.4818,0.075667,0.280,0.693,110.517,286930,4.0,1991,1991-05-21
ZhNtOmi7Wzn8u4zSjmGtDP,Silent Sea,Obscure Enigma,PgnHRcUy12dPv29d7fbvlT,['The Architect'],['zltgV7ZgWxKJCluhhvjLIc'],9,1,True,0.862,0.959,0,-4.744,1,0.0481,0.7341,0.043837,0.407,0.211,101.157,152406,4.0,2023,2023-10-03
nvLTo2m7d7WrXbetPsEwzD,Echoing Chaos,Peasant Planet,0CkiwCixrTsCweDgjqlGfJ,['Desert Rose'],['pHCE9QA6b8JMoFWWANz0Yu'],4,1,True,0.128,0.729,7,-10.475,0,0.4130,0.5110,0.017833,0.250,0.780,114.374,153993,4.0,1976,1976-07-21
CfBM08MY0zHbNovx0YOTL3,Bleeding Paradox,Peaceful Abyss,5YomKhlTMw6VI6bddcasBv,['The Asteroids'],['h4sfaG9vHER5ylkiE4eIXu'],7,1,True,0.385,0.948,7,-2.030,1,0.4456,0.0592,0.059524,0.165,0.731,99.058,228204,4.0,1981,1981-09-04
Z8DnAp6fjTmFRSIHKHpD70,Infinite Future,Rural Drop,hCK3XqrwLQ2WBDLFq3gcI7,['Neural Link'],['3YPLnCYvCD5UFcK4YeSbAd'],5,1,True,0.891,0.468,9,-9.708,0,0.0556,0.5430,0.003964,0.152,0.840,143.589,264715,4.0,1981,1981-06-18
h8aEk2ntdZNS9syKfZayZ9,Frozen Bridge,Analog Shadows,3jF33Y8r4oxc2gcpZFMuiT,['The Weekends'],['meoPDMLkWPRjSSFZHHNCtN'],6,1,False,0.678,0.474,0,-2.409,0,0.1505,0.3302,0.065562,0.316,0.872,137.616,209859,4.0,2012,2012-06-01
maA3pVEis6B2WrYnGWrGJH,Quantum Feather,Mortal Echoes,UR1N3AiOmUyuWnOkTGocHI,['Meteor Shower'],['Un6kJvybAS0Co4KWS40PxU'],12,1,False,0.762,0.945,9,-5.511,1,0.3286,0.6364,0.024279,0.125,0.716,117.203,233679,4.0,2013,2013-07-19
Zr71w8OtaZEn9nmNc34GNS,Cold Paradox,Volatile Silence,9bpgyfBVGkNOjJU8A2hOpo,['Hidden Figures'],['9ZBlbDzyg9XVnW8yzNgMjP'],12,1,False,0.299,0.763,1,-2.633,1,0.3988,0.2608,0.031357,0.120,0.704,86.769,243078,4.0,1976,1976-12-18
BdsA0WVjv6uTsAd1BeIloJ,Molecular Fragment,Crystal Wall,xBJ4DQjiKsLA1KgW3Zay2S,['DJ Horizon'],['6gUFIk063vFK0Qkj82cSAd'],1,1,False,0.887,0.676,4,-6.826,0,0.4125,0.4522,0.051460,0.467,0.898,88.072,173622,4.0,1995,1995-12-21
2Pg9RGbarLOy8mdsBlfFLi,Static Citizen,Vapor Cello,aejy0haeed3ImTYL3PgRLm,['Meteor Shower'],['EwcNgIc1yAdh7dMhGyKJG4'],11,1,True,0.604,0.606,0,-7.488,0,0.0909,0.0448,0.021574,0.137,0.368,106.725,216502,4.0,2009,2009-12-27
JgNZegttkdfARpBgHz7gQv,Synthetic Beacon,Immortal Satellite,l6HqjqW2UpgqNJWECGrpOI,['Quantum Leap'],['eawuZ1axuK4C8l2cnVPULm'],6,1,False,0.646,0.740,5,-13.888,1,0.1117,0.3587,0.024065,0.482,0.623,85.498,166046,4.0,1998,1998-11-23
K9t5eJXz3Iq2Duq0MwNMxg,Hidden Soul,Light Feather,t0VOvfv4wDBoHq5on85e8I,['Monochrome Skies'],['WyGsvdCqH5onSjSNlMZx8q'],9,1,True,0.316,0.745,3,-12.924,1,0.4884,0.5156,0.021471,0.227,0.561,167.856,249252,4.0,1983,1983-03-23
cMbOj8Jry23baLIjlGN8Vu,Blinding Alley,Obsidian Canyon,QNaXWMQRa2nAOUIhKFhLoG,['Daft Punk'],['g6zPLMYqEwBpRfBr4kussI'],12,1,False,0.490,0.545,0,-9.795,1,0.4242,0.7449,0.074122,0.460,0.273,107.401,176749,4.0,1973,1973-12-28
BQmGAe82xQAt5WW2hQgvIf,Solar Vortex,Angry Fantasy,UVCrxfPDabdLrlzxluNwlQ,['Starlight'],['QIR5i51ykTUwLRbkcAJGT8'],11,1,False,0.155,0.879,9,-3.992,1,0.0485,0.6170,0.042432,0.355,0.897,115.168,169753,4.0,2007,2007-08-01
ubgUjyiC6icATxb84OBQfJ,Vibrant Engine,Velvet Blueprint,T0RU44x30peeJNa2XhkArB,['Magnetic'],['7QJ9oSYRl1QCTSEQVCF8pW'],10,1,True,0.397,0.414,11,-12.209,0,0.0103,0.4679,0.094525,0.257,0.481,149.371,193343,4.0,1994,1994-06-20
NJqrV3zIZSi6RmMcgmtzUH,Smooth Window,Peaceful Vibes,3dFZVCUZaqsOhMReey6K4W,['Past Lives'],['7P8nBzkdGoETNjdpHDf9bM'],15,1,False,0.509,0.514,3,-14.326,1,0.3852,0.5138,0.028152,0.248,0.396,153.996,200531,4.0,1979,1979-05-14
B0zSEfZnz1oy7l1VmczDHF,Gentle Smile,Echoing Labyrinth,owE1q1TBBcB94NmbBlcxhh,['Deep Core'],['iiBUIAhaNUUcTIdwTnYdwa'],2,1,True,0.816,0.782,8,-5.779,0,0.4445,0.0411,0.073695,0.072,0.306,169.227,254162,4.0,1992,1992-01-14
RIos5LVztWf3f4mkDCY3lp,Twisted Canyon,Velvet Mountain,BSmrWAzB2QTpHWAmV1G83u,['Ethereal Voices'],['CpeOzAPkyYCkNgsMrtlKi2'],14,1,True,0.676,0.466,10,-10.741,1,0.0468,0.5984,0.005248,0.293,0.265,164.037,214923,4.0,2019,2019-06-13
HGY89HTpHHf4ZW5wRyWAVS,Burning Flute,Hidden Plastic,rClHscsFo9TNHcciPuy4wX,['Static'],['bzT2vyAQQ1cAHUm9iZGBuX'],11,1,True,0.380,0.728,5,-3.005,1,0.2216,0.7800,0.038130,0.159,0.503,179.665,294401,4.0,1972,1972-11-07
fPNNydZs8LNMUlYk2FZHOQ,Cyber Ceiling,Rising Violin,SUQ0xPDcfr00Eydlpl4A8Z,['Vaporwave Surfers'],['teHvurBGFdifdg2pGfeGfq'],1,1,False,0.562,0.589,1,-7.306,1,0.1099,0.6467,0.008165,0.483,0.756,134.647,267289,4.0,2018,2018-11-15
JD9XrnoUc1lC1no9v0CfT9,Radiant Melodies,Faded Archive,KlHEG2rRN8dWgSISwsRh4Q,['Omega Point'],['SsZLsl1JvL2CXHDPiaVJ49'],15,1,True,0.258,0.442,9,-13.568,0,0.1590,0.3326,0.034233,0.250,0.836,152.358,219354,4.0,1990,1990-04-25
W1ODZtWe3Gwcy9fJN59U7J,Broken Fire,Virtual Circuit,QqRfUvuIwRKKcrD8VEOSrK,['Resonance'],['ZUewZlPg2pWUUyPMHLlZdN'],10,1,False,0.416,0.453,0,-9.681,1,0.1511,0.7249,0.087215,0.255,0.607,124.157,264717,4.0,1978,1978-09-03
3SmKlXrOtHCN9FDR5MIR76,Shattered Blueprint,Fragile Circuit,LgGvFEzIf2iRKTx9rqP3BY,['Silver Keys'],['HMyKjGmqK7Ub0hnzxS0fsI'],4,1,False,0.400,0.856,10,-10.423,0,0.2870,0.5207,0.064747,0.418,0.887,112.188,266867,4.0,1975,1975-02-17
sINnjLRbdXO5T1uQpIczb8,Warm Archive,Velvet Pond,rDPZ8mhb8ZsTLbomARHYVi,['Acoustic'],['XN8MdiLFpCSEjYyRA6y0ZJ'],4,1,True,0.891,0.824,6,-11.026,1,0.3365,0.3186,0.053946,0.239,0.689,163.600,238935,4.0,1991,1991-04-15
RokbuhZSyAn2rYL6oMqOWy,Crimson Harmony,Secret Anomaly,dLN5yzzoJOc1xUiWwhekjV,['Midnight Express'],['I2Z5OPTtN4Ej9Ci6yzVa1S'],7,1,True,0.386,0.795,3,-8.799,1,0.3621,0.7163,0.069104,0.308,0.862,136.087,152313,4.0,1975,1975-10-10
lrjkqCKrdNZaPxB63I6Ax9,Retro City,Wandering Prophet,e1d3SBcboOSY8IkQ8NohxB,['Resonance'],['e9HhPMqKVUL7WoG8N5Updc'],14,1,True,0.193,0.525,9,-5.284,1,0.0756,0.2234,0.024753,0.050,0.894,174.411,264096,4.0,2001,2001-05-01
bQ9yVel6EqSF2B2un0RZEe,Falling Radar,Living Blueprint,ingBqB0yCbPKXuyI1A9ROB,['The Midnight'],['cQ3NPVwd9eOnoDxoB9OaTt'],11,1,False,0.132,0.520,11,-3.792,1,0.3116,0.1150,0.074187,0.446,0.723,105.744,150906,4.0,2013,2013-02-01
wq05zMgRD7oPZMiQIArdef,Dying Days,Smooth Fragment,MeQjkoSdzMTxRQH5pVCeuj,['The Midnight'],['0b7HjyuNcG02xkqNLqjmn9'],5,1,True,0.247,0.415,4,-3.481,0,0.1617,0.2430,0.073300,0.480,0.773,162.714,168926,4.0,2001,2001-05-07
qdLBT2vFB6IQ6qniItIK5C,Infinite Sanctuary,Floating Shadows,5EvD0vKntAPEKqGF5SJLqP,['Harmonic'],['Bd5SUOmaYpoT2mPKYGVxUn'],2,1,True,0.157,0.757,2,-13.952,1,0.4829,0.6707,0.038375,0.162,0.224,160.153,262821,4.0,2012,2012-07-17
8Vggl9bDwNwwC2EMzwgYhS,Monochrome Mountain,Toxic Abyss,Yq08VJWbfd7LHqUt4OGyIQ,['Synth City'],['0XmzRTW8v4wuDPDh0sI5Ba'],8,1,True,0.113,0.886,6,-13.393,0,0.4389,0.3173,0.066538,0.053,0.807,93.858,239701,4.0,2021,2021-07-03
fJJdAbhLBd1cZ0HTION7GF,Burning Canyon,Mystic Highway,LYdfm4tsfWAwAKWpffSeGz,['The Last Byte'],['fXSxwp3A3Ogg2RivHMSRGa'],7,1,True,0.419,0.679,4,-14.077,0,0.3038,0.2336,0.019659,0.365,0.329,103.377,286332,4.0,1971,1971-04-17
LP3clT403pkQEAFKo122Fi,Gothic Road,Cursed Storm,7GRLJXF2caRfAB6E972tXG,['The Cartographers'],['2maqlbq0JyFlHYGWYs4xWE'],3,1,False,0.597,0.942,7,-7.406,0,0.1076,0.5876,0.059096,0.301,0.530,138.181,296689,4.0,2003,2003-06-20
V9Z30d0Up74IMmjT2Tc0ja,Industrial Stars,Heavy Skies,laQTkASgBxniynJzF86KPQ,['Marble Statues'],['68s6ZS4I2osQHbakFjf2Re'],5,1,False,0.168,0.695,9,-4.639,0,0.4940,0.5424,0.086936,0.113,0.569,160.814,277251,4.0,2017,2017-02-15
gPMv92xaejLFlCu6UxYst3,Dancing Paradox,Immortal Voice,qJc5h1AYdqw0l52gdeOwr9,['Iron & Wine'],['8jFagmRZpHqPKYOS41G01z'],7,1,True,0.350,0.455,2,-7.203,1,0.1328,0.5767,0.014069,0.408,0.681,155.172,238925,4.0,1974,1974-08-27
okosm2tn2wpgfSiJxt38HP,Lunar Temple,Dancing Empire,0SBSPCkmXWUJOGMH4OEr2r,['Dynamic'],['Hi8EbBLqZLGknewVOR1slQ'],9,1,True,0.456,0.589,7,-14.716,0,0.4919,0.7056,0.017235,0.208,0.742,143.003,216459,4.0,2009,2009-01-26
TATrbThKrqPWzqMzJ3HUsn,Floating Ghost,Remembered Pond,CpclNmadi1lAqNdXhUM50J,['Lunar Tides'],['vKJFNahELu3xdRhD2OCoY2'],7,1,False,0.534,0.982,7,-10.880,1,0.4845,0.2801,0.076220,0.400,0.660,122.546,160463,4.0,1987,1987-10-22
0zN2NZovZv45kjwbL7OJbO,Silver Anomaly,Freezing Horizon,cd6A0flIqlGDlblYVITZNB,['Virtual Riot'],['HKlcP9tzYVccdbFMr577Hr'],7,1,False,0.175,0.895,1,-4.300,0,0.1058,0.0648,0.067175,0.095,0.827,172.125,180526,4.0,1986,1986-10-19
YGzPJ4VavCaIOt79Z5AXoo,Static Mountain,Fractured Canyon,ugIH3JE1vkFs9Zxc9soi9C,['Echo Valley'],['bEKAJUf7GXlYoop0qjk5bs'],14,1,False,0.795,0.589,1,-2.232,0,0.1607,0.7199,0.069254,0.486,0.498,118.801,263219,4.0,2011,2011-09-19
ks8YbrbAhEj9y8OQeqTObe,Retro River,Public Rain,RpSbJnWLvEB2kmtMvYaehY,['The Method'],['k6yOuRmV3BITmbEGv8T6AD'],2,1,False,0.233,0.688,10,-6.139,1,0.1593,0.5236,0.072525,0.267,0.743,153.635,157289,4.0,1995,1995-09-13
ahRTpuZx8QyfAVnajSg24C,Hazy Roof,Rising Radio,C4Qs8ppa0NHSq6KP1Qoz6y,['Digital Nomads'],['UrXCJDCLOOQoFWc46cPO2F'],11,1,False,0.124,0.750,9,-9.953,1,0.2546,0.3926,0.014700,0.124,0.221,123.284,265951,4.0,2022,2022-08-26
DqtKQIgTV6q8YbWyRrs5jw,Frozen Cortex,Public Anomaly,3nANCm4OcIETafkE6DIwLr,['The Last Byte'],['Vqnuhd0PX1AhMKRRj1hvVF'],3,1,False,0.455,0.963,4,-9.683,1,0.2847,0.1339,0.045871,0.421,0.352,113.121,165962,4.0,1999,1999-11-17
5cfmdMh6ZEJ0sikPSIR0cL,Gentle Blueprint,Muted Memories,DaEq46YEMdq2NUM5auJsu9,['Supernova'],['acY2tz0VJD3V17baMvBCxZ'],9,1,True,0.141,0.451,8,-9.495,1,0.4799,0.5480,0.047759,0.195,0.391,151.789,207398,4.0,1987,1987-02-21
AvQUrZgm6L2iYCbdFeGsDv,Electric Cortex,Organic Satellite,MjYLbONvEXpc1eAgQGzRzV,['DJ Apollo'],['da6qCMgNF27nNg9lZOGOyG'],5,1,False,0.362,0.500,11,-3.417,1,0.3778,0.3646,0.064659,0.257,0.243,85.272,233320,4.0,2005,2005-11-21
Fx7pLMBIcCQWdpPTBlw6DE,Crimson Relic,Boiling Hearts,DzBf0CFoWSlcH5yTNYfl4G,['Vector Fields'],['ZRjkAdoNszM3fMDs8hKtJa'],11,1,False,0.168,0.431,11,-13.805,0,0.1436,0.6377,0.045716,0.341,0.515,108.733,234160,4.0,1974,1974-06-24
RIdZ0wRHUNXVhK9mA1OOck,Astral Shadows,Velvet Canyon,pqtat2eyn5FPdFJ2UnP1I6,['Vector Fields'],['MPqWQCu0vhomGhougaxvxY'],5,1,False,0.511,0.952,0,-2.854,0,0.0227,0.2261,0.049788,0.435,0.399,93.670,294816,4.0,2000,2000-03-04
YX8E5570cFEApD8RSBP60r,Virtual Stars,Sharp Artifact,83AA0A1jQZEYlIbqID3VMs,['Sacred Geometry'],['iUKBdhFdXOfhYfrZMH6anp'],3,1,False,0.209,0.715,6,-7.226,1,0.0705,0.1995,0.083322,0.200,0.243,115.634,196693,4.0,1988,1988-01-17
tbBFqHob7gykpWRRQ0mmpF,Dying Piano,Cyber Storm,mNyOR3c9hWjsjX7X7EE5x1,['Plasma Burn'],['ZOTxMFjBSWWRsvUU59ym1i'],2,1,False,0.605,0.630,0,-13.041,1,0.3846,0.2770,0.047252,0.210,0.264,150.894,293111,4.0,1983,1983-02-17
ZTVecUOcCijP64rYJKYvEW,Static Satellite,Rising Vibes,uND1wOfxPFQur0MGaWwJw0,['Carbon Copy'],['MnYf77aLbSgoUcA9ZXMxPE'],9,1,True,0.637,0.680,9,-10.745,1,0.0551,0.1885,0.047952,0.259,0.640,151.656,156732,4.0,1986,1986-11-23
iVRF2oDR07DSdUoRiAbi3O,Floating Planet,Ancient Radio,m3mCccHzuxSLDU7Ou7V7Z6,['Voodoo Logic'],['ZLYIW7yXUkZGuBqC9i9b1M'],6,1,True,0.700,0.858,6,-7.016,1,0.1521,0.6101,0.081254,0.067,0.272,86.161,218556,4.0,2003,2003-06-21
tRe09la96eIocU2fIIIO6B,Sacred Protocol,Mystic Horizon,z108PYq00iQegXPGgVuwKU,['Binary Solo'],['RKAhcQ5ia5haB46036gTkM'],14,1,True,0.812,0.805,1,-8.325,0,0.1968,0.4875,0.037765,0.313,0.820,171.840,280280,4.0,2005,2005-08-24
FnyGsejc0ikbNM7wH7xVFd,Serene Artifact,Sullen Tune,InOouBzZ9CM7TClCpjsXLF,['Golden Era'],['rSC9Z7cokuZ6gRFf0OqLVJ'],7,1,True,0.491,0.652,3,-12.079,0,0.2724,0.4201,0.030091,0.322,0.205,88.045,154639,4.0,1974,1974-07-02
3ud3JTOmkwzBGxX6E5oxoc,Shadowy Village,Invisible Voice,Df1HDKssJtlux2NLo5FlHW,['Gas'],['gmaurOpgz2J0HWK8Nb18Wy'],11,1,False,0.232,0.526,7,-5.767,1,0.4075,0.0315,0.034305,0.161,0.629,133.739,236823,4.0,2011,2011-11-03
HDUepUkJSu8ip3GVDFtAr8,Urban Hearts,Virtual Protocol,yqDQlIBheSu75hbpy3i7kX,['Lucid Dreamers'],['802MFtW52UtDucV5H7VCEa'],8,1,True,0.217,0.619,2,-11.186,0,0.2069,0.4860,0.083658,0.459,0.393,120.649,243747,4.0,2012,2012-04-10
NCIeKooYOeMmSDuNoXQNCq,Cyber Light,Resonant Storm,9jj1F7jzM49fhTTT0p5McX,['Parallel Minds'],['XUuL2LgCBptuo7zW4MYDzF'],14,1,False,0.534,0.482,10,-4.993,0,0.1650,0.7295,0.048426,0.251,0.596,89.894,203216,4.0,2002,2002-02-06
TYZXu7irLNH20XmzM4TeHG,Mystic Pilot,Dense Rhythm,ymjRT2n25GaelTlTK4ra4r,['Kinetic'],['7rpRtG48X0vGROGEOJSwxD'],11,1,True,0.252,0.692,10,-3.481,0,0.4673,0.6458,0.090575,0.399,0.645,128.728,179435,4.0,1972,1972-03-07
wPVIixEeBcJqI2MYqhtRsd,Urban Outcast,Deaf Flute,wHSbBH7LX1k2JRyV377MxN,['Static Age'],['MHtBymcqOY5q7G7EceFKfW'],9,1,False,0.504,0.663,2,-14.984,1,0.4302,0.3570,0.012997,0.082,0.834,117.778,153935,4.0,1991,1991-09-02
1U5b6IvlpdMrP2yUdRxXqZ,Neon Winds,Sullen Lake,Ozl3WWnrPmJUNPmHBZuVOH,['Comet Tail'],['YNlBmghcF3Z143XpuucDOx'],8,1,False,0.880,0.558,10,-8.927,1,0.1935,0.6002,0.099095,0.391,0.876,170.830,231942,4.0,1986,1986-06-28
SaUKS4Wr29yGteN8jjuBqp,Submerged Pond,Fleeting Soul,OePBi2ZkhzI9IlEoaGvWUo,['Velvet Thunder'],['Aruuam3RZP5yaly8Ud7knP'],14,1,True,0.502,0.492,2,-13.542,1,0.0278,0.5843,0.049738,0.125,0.888,100.487,214226,4.0,2010,2010-08-14
L4hnfnYQC1PO3cUYMNEtAm,Sullen Bass,Laughing Puddle,0hOXqL7uuSyaGbNm2XnRto,['Static'],['4MNOjbHrMHYioN3tHxMDXa'],2,1,True,0.540,0.913,4,-6.236,0,0.4301,0.0418,0.059451,0.136,0.651,147.643,268492,4.0,1979,1979-09-02
3vsItCTOmFF64fCKu6aYNG,Hazy Synth,Gilded Sunrises,sBB2MLiEKjAB13LSP8heCl,['The Cursed'],['HO3CUdiptYz2aLOIZg1jp0'],2,1,False,0.211,0.704,9,-7.595,0,0.2401,0.3953,0.026540,0.371,0.238,99.267,178933,4.0,1998,1998-11-24
OqFxVFhKFPTgXkoIChI0eS,Drifting Reality,Echoing Chasm,GFIMhgP9fn0vlTAQnPnF3L,['The Quiet Room'],['zrb9Xr9BHQOZk3FABvxBog'],2,1,False,0.596,0.468,7,-11.228,0,0.0859,0.4336,0.089587,0.229,0.833,125.046,277117,4.0,1974,1974-05-10
Le9WX5fJlHHqediH0trEda,Smooth Guitar,Molecular Beat,yETt6iAVkV7tzdyewitEYY,['Solar Winds'],['pEnn5eziExwgq2O1V6Uc0U'],15,1,False,0.485,0.623,7,-3.464,1,0.3775,0.5074,0.007377,0.132,0.596,124.937,286894,4.0,2022,2022-05-01
1CgWGB7GdKBjSnjowFxGWr,Dark Glass,Shadowy Summit,gRllZenMJmW0Jn9O1miAVB,['The Asteroids'],['yDxsQt6xkkOVWx7HIR3oPK'],14,1,False,0.197,0.795,2,-8.840,1,0.1337,0.2793,0.069441,0.075,0.896,138.291,185028,4.0,2005,2005-08-28
gi9y9BmWVM4CxMZi77O6cv,Sacred Voice,Dark Horn,VzZr6wZgoFOyBV7y1aI3mF,['The Last Byte'],['NLvVQHZ1D20mt4gQiVe7Tp'],4,1,False,0.429,0.887,2,-8.365,0,0.3914,0.3985,0.045764,0.352,0.284,108.310,269706,4.0,1977,1977-12-02
g5MOYyTzo4XZggbJZrIn1m,Mortal Chaos,Drifting Sunsets,QRp43siSoOW9l47E4tIbRw,['Neural Link'],['F2EotWatJ0K65Nzlol8Kst'],12,1,False,0.157,0.780,9,-9.124,0,0.2042,0.7814,0.052999,0.128,0.807,103.431,175952,4.0,2002,2002-05-25
kPPY9Xq1QDzVZrtX7ElSml,Peasant Pilot,Retro Fragment,cpLhBv4cXo1wNARDApO9Ky,['Gentle Giant'],['yCT6QEWAx8yIn7Crjjfjd0'],4,1,True,0.138,0.531,8,-4.600,0,0.0355,0.0681,0.004389,0.124,0.552,109.639,151020,4.0,2008,2008-10-12
zYRjF5Ss3JwDJnmUzGbMCn,Urban Violin,Smooth Mirror,8NU2VKsturSKYhNyYQGUeZ,['Rockstar 99'],['GQ1FecZrPhEuhhCZa4P0Mv'],3,1,False,0.703,0.644,9,-13.857,0,0.2038,0.1729,0.079117,0.389,0.258,85.688,238683,4.0,2002,2002-01-11
